date,diamond price,inflation rate,gold price,BTC_Close,BTC_Volume,BTC_Marketcap,ETH_Close,ETH_Volume,ETH_Marketcap,DOGE_Close,DOGE_Volume,DOGE_Marketcap
10/27/2016,9495,1.6,1217.6,688.3129883,96105296,10974828655,11.49969959,13255400,982033773.8,0.000217059,122038,23145147.98
10/26/2016,9494,1.58,1252.5,678.3040161,88877104,10813913071,11.53199959,10221800,984429110.1,0.000216089,143192,23038712.37
10/25/2016,9494,1.57,1244.9,657.5880127,90378800,10482565592,11.41399956,19316000,973991741.6,0.000219335,93590.70313,23381750.21
10/24/2016,9494,1.54,1252.1,653.7609863,62218200,10420469172,11.96899986,5739690,1020971991,0.000218913,79079.39844,23333712.18
10/23/2016,9494,1.57,1266.5,657.0709839,54474600,10472100602,12.03600025,5774660,1026301229,0.00022137,64535.5,23592543.26
10/22/2016,9492,1.62,1228.5,657.2940063,78556496,10474463658,12.07149982,7583820,1028949804,0.000223237,104100,23788433.81
10/21/2016,9489,1.62,1232,632.8280029,55951000,10083501603,12.17539978,5676920,1037420190,0.000218363,50624.30078,23266020.58
10/20/2016,9489,1.57,1242.75,630.8569946,56957300,10050854099,12.09899998,8170760,1030522234,0.000221065,72548.39844,23550834.6
10/19/2016,9487,1.56,1264.75,630.5200195,69381696,10044471117,12.02260017,10576200,1023599502,0.000218594,102827,23284537.2
10/18/2016,9486,1.64,1266.5,637.960022,65546700,10162029114,12.58850002,18864200,1071362741,0.000221034,63436,23541350.22
10/17/2016,9484,1.71,1246.4,639.1929932,58063600,10180488274,12.00500011,5724440,1021302744,0.00022088,94379.60156,23521885.46
10/16/2016,9483,1.71,1267,641.6309814,40298100,10218348388,11.95160007,3617280,1016373308,0.000222646,73212.10156,23706841.97
10/15/2016,9483,1.68,1267.9,638.6459961,39035400,10169814232,11.98340034,4991840,1018682988,0.000224415,54318.60156,23892078.13
10/14/2016,9483,1.64,1277.5,640.3779907,58144600,10196303437,11.9382,4333510,1014456176,0.000226615,94111.5,24123143.4
10/13/2016,9482,1.65,1250.25,636.7860107,61620700,10138078870,11.9630003,8665190,1016169767,0.000226744,74930.29688,24133741.27
10/12/2016,9479,1.67,1239.2,636.1920166,92370200,10127644784,11.93350029,9694640,1013248317,0.000225228,136557,23969248.55
10/11/2016,9479,1.67,1236.5,641.0720215,103590000,10204214839,11.78569984,11727700,1000308761,0.000230159,255195,24490818.84
10/10/2016,9478,1.68,1234.9,618.9940186,67481104,9851764897,11.75549984,10809200,997363895,0.000227713,74304.10156,24227357.97
10/9/2016,9478,1.7,1226.5,616.7520142,39243400,9815156618,12.05370045,7208480,1022264082,0.000227998,72973.5,24254551.19
10/8/2016,9476,1.7,1236,619.1079712,42345900,9851461946,12.2191,11611200,1035883228,0.000225428,91294.5,23978036.89
10/7/2016,9475,1.68,1250.75,617.1209717,64071400,9818599994,12.66709995,8933050,1073405275,0.00022756,100431,24201628.76
10/6/2016,9475,1.65,1221.35,613.0209961,56812100,9752315689,12.85429955,12044800,1088798918,0.000223193,316034,23734078.82
10/5/2016,9475,1.65,1211,612.5109863,68077504,9743018924,13.03569984,9881370,1103736600,0.000233063,59005.80078,24780416.36
10/4/2016,9474,1.65,1231.15,610.2039795,49801600,9705099355,13.27700043,8348280,1123727868,0.000229195,121528,24365962.7
10/3/2016,9474,1.62,1210.1,612.1329956,46798300,9734618878,13.45240021,7458320,1138142255,0.000233633,143210,24834501.95
10/2/2016,9474,1.64,1210,610.8920288,39249800,9713776587,13.19970036,4079660,1116323115,0.000230258,63768.10156,24472565.9
10/1/2016,9474,1.7,1209.5,613.9829712,56357000,9761887632,13.17269993,6331160,1113568557,0.000233013,149333,24762146.07
9/30/2016,9471,1.71,1208.2,609.7349854,56122400,9693198750,13.22480011,5950840,1117517388,0.000234938,147126,24963476.65
9/29/2016,9471,1.73,1239.75,605.6929932,55658600,9627902106,13.07339954,5990630,1104310043,0.000230549,175265,24493910.88
9/28/2016,9471,1.71,1241,604.7280273,48722600,9611532319,13.2748003,10239000,1120893441,0.000228644,154501,24288350.53
9/27/2016,9471,1.75,1190,606.1660156,49422400,9633311305,13.09829998,6831070,1105565483,0.000227515,140515,24165301.51
9/26/2016,9471,1.77,1191,608.0430298,59153800,9661922446,12.82310009,7213070,1081884909,0.00022919,164711,24340021.3
9/25/2016,9471,1.79,1193.25,600.8259888,33977800,9546132575,13.1008997,5283440,1104901553,0.000224589,93891.20313,23848219.02
9/24/2016,9471,1.77,1150.35,602.625,35359500,9573385118,12.87790012,9824880,1085651021,0.00022627,95230.60156,24023578.91
9/23/2016,9471,1.79,1156.35,602.84198,51067000,9575631549,13.33129978,9166430,1123430818,0.000224348,230223,23816393.49
9/22/2016,9471,1.79,1132,596.2979736,67085300,9470698215,13.2475996,27382800,1115922936,0.00022751,109829,24147921.42
9/21/2016,9471,1.79,1128.5,597.1489868,82776200,9483211005,13.76850033,28645000,1159365902,0.000231322,314763,24549348.1
9/20/2016,9468,1.82,1126.5,608.3120117,72710896,9659269452,14.43029976,31929100,1214629780,0.000232174,131253,24636521.12
9/19/2016,9467,1.85,1111.8,609.2269897,54796400,9672709264,13.18900013,13838800,1109717807,0.000235508,178186,24987022.14
9/18/2016,9467,1.86,1114,609.8740234,48679400,9682008337,12.43120003,22433300,1045462817,0.000240025,159346,25462906.46
9/17/2016,9467,1.86,1116.25,605.9840088,37140300,9619198525,12.69859982,7446610,1067645133,0.000236403,375370,25075277.32
9/16/2016,9465,1.85,1113.6,606.9730225,64963400,9633710359,12.55580044,17421500,1055235487,0.000250482,775759,26565160.14
9/15/2016,9465,1.83,1106.6,607.1550293,59464600,9635571708,11.93700027,7309090,1002844845,0.000233186,305283,24727551.94
9/14/2016,9465,1.84,1096.25,610.684021,47877700,9690463177,11.92319965,5694820,1001301306,0.000225513,141810,23910726.99
9/13/2016,9464,1.86,1096.5,609.2410278,86920600,9666424848,11.91870022,11704300,1000535934,0.000225249,65946.70313,23879612.26
9/12/2016,9463,1.89,1101.75,608.242981,72812304,9649385919,11.89369965,7478080,998057810.2,0.000226129,128679,23969778.76
9/11/2016,9462,1.88,1086.25,606.7189941,73610800,9624021892,11.63840008,8791180,976259355.8,0.000226268,96143.5,23981363.86
9/10/2016,9461,1.91,1089.2,623.5089722,45016800,9889124590,12.16849995,7220300,1020331771,0.000227437,98396.60156,24102152.02
9/9/2016,9460,1.91,1093.75,622.8610229,64550200,9877681032,11.65279961,6109200,976718523.9,0.00023038,102465,24410792.38
9/8/2016,9457,1.94,1088.4,626.315979,86713000,9931412644,11.34589958,11535000,950629714,0.000227986,139759,24153959.21
9/7/2016,9457,1.94,1088.15,614.5440063,75032400,9743676240,11.5479002,6115050,967186182.1,0.000242023,213195,25637771.53
9/6/2016,9452,1.94,1085.4,610.4359741,78529104,9677437248,11.68910027,6346330,978635237.8,0.000240823,199043,25507260.02
9/5/2016,9452,1.93,1100.75,606.5900269,82446800,9615468145,11.71700001,5724100,980599518.2,0.000236252,254656,25019861.03
9/4/2016,9451,1.92,1101.85,608.6339722,97942896,9646846465,11.67990017,7220550,977118527.2,0.000235403,290452,24926696.34
9/3/2016,9451,1.93,1106.35,598.2119751,159014000,9480380026,11.75870037,13358800,983336326.1,0.000236362,270431,25024976.89
9/2/2016,9450,1.92,1091.4,575.5369873,79910800,9120159589,12.11299992,9368300,1012583470,0.000234958,164747,24873060.52
9/1/2016,9450,1.9,1077,572.3029785,76923400,9067854884,11.99489975,24051500,1002322694,0.000231939,203953,24550252.92
8/31/2016,9450,1.92,1082.25,575.4719849,75840896,9117106217,11.67240047,11073700,975003119.3,0.000235063,181570,24877636.49
8/30/2016,9450,1.91,1060,577.5029907,70342400,9148340524,11.22889996,7221260,937596563.2,0.000233264,242014,24683950.93
8/29/2016,9449,1.89,1060,574.1069946,110398000,9093420855,10.98379993,8130540,916781160.5,0.000225365,217469,23844936.06
8/28/2016,9448,1.9,1060,573.9119873,86301600,9089312935,10.92930031,5303040,911883241,0.000229294,240313,24257422.41
8/27/2016,9448,1.91,1070.1,569.9470215,59698300,9025464112,11.14820004,15108400,929789646,0.000224128,93230.39844,23707754.08
8/26/2016,9448,1.91,1068.25,579.651001,48856800,9178145243,11.29539967,5857850,941701926.5,0.000231181,139823,24450610.75
8/25/2016,9447,1.9,1068.25,577.7609863,136130000,9147297036,11.35739994,8552380,946508889.6,0.000229429,151207,24262143.08
8/24/2016,9444,1.91,1068.25,580.1820068,56328200,9184728961,11.03600025,4423420,919368975.5,0.00023097,225706,24422190.63
8/23/2016,9444,1.92,1068.25,583.414978,85349200,9234845697,11.03059959,6489380,918563334.3,0.00022731,331014,24032039.91
8/22/2016,9443,1.89,1074.9,586.7529907,72844000,9286647694,11.12090015,6588920,925725247.4,0.000229018,375078,24209422.43
8/21/2016,9442,1.86,1078.75,581.3079834,38299400,9199366517,11.17920017,4355660,930217061.1,0.000231564,121065,24475341
8/20/2016,9442,1.92,1062.5,581.6970215,45301400,9204384754,11.24740028,7443540,935523907.6,0.000238178,167039,25171148.65
8/19/2016,9440,1.92,1049.4,575.6300049,50631600,9107313927,10.74870014,5390850,893697474.2,0.00023269,311444,24587919.39
8/18/2016,9439,1.96,1075.25,574.3179932,59896600,9085487925,10.7560997,6935800,893970119.5,0.00024715,170275,26112450.9
8/17/2016,9435,1.97,1061.5,573.2160034,54443000,9066995409,10.75279999,8833760,893343056.1,0.000246971,312708,26090124.49
8/16/2016,9435,1.96,1068.25,577.4390259,58405200,9132941526,11.13969994,7051510,925130735.4,0.000258418,707776,27295793.77
8/15/2016,9433,1.92,1072.5,567.2399902,57262300,8970719083,11.2184,7500840,931306989.2,0.000238369,355769,25174764.26
8/14/2016,9432,1.93,1071,570.4730225,60851100,9020848475,11.19480038,8680160,928985641.7,0.000244801,405881,25850681.42
8/13/2016,9432,1.93,1081,585.5880127,43563000,9258715472,11.57129955,7539490,959859185.6,0.000238762,98768.60156,25209671.1
8/12/2016,9431,1.95,1072.1,587.559021,69218000,9288722581,11.7784996,13690100,976670290.5,0.000239099,136558,25241969.77
8/11/2016,9428,1.96,1075.8,589.1199951,74514400,9312340020,11.69089985,17505000,969030730.9,0.000234973,190175,24803095.45
8/10/2016,9428,1.97,1079.25,592.1030273,102905000,9358441335,12.14319992,28096300,1006130318,0.000238686,263827,25191713.94
8/9/2016,9425,1.95,1055.45,587.8010254,92228096,9289374235,12.24429989,36656600,1014113084,0.000236527,302290,24960568.19
8/8/2016,9425,1.97,1055.4,591.0540161,61194100,9339910963,11.24540043,14956700,931013385.5,0.000236832,600323,24989484.05
8/7/2016,9424,2.02,1065.4,592.6900024,82398400,9364710627,10.91160011,16551000,903026897.1,0.000263683,1567680,27818992.41
8/6/2016,9424,2.03,1061.9,587.7780151,80797296,9286055404,10.8810997,16712600,900151687.9,0.000231318,278089,24401224.13
8/5/2016,9424,2.02,1057.4,575.0430298,66127900,9083715053,10.92539978,15487900,903471434.7,0.000217781,123728,22970239.97
8/4/2016,9419,1.99,1071,578.2890015,125292000,9133817995,11.04279995,38151400,912823134.6,0.000214621,143676,22633986.65
8/3/2016,9419,2.03,1068,566.3549805,207982000,8944279139,10.29389954,53979400,850578647.5,0.000214071,191331,22573027.96
8/2/2016,9417,2.02,1076.4,547.4650269,330932992,8644864335,8.787280083,88803296,725809584.3,0.000205658,225484,21683042.47
8/1/2016,9416,2.06,1070.5,606.2719727,121887000,9572348580,10.94159985,23999500,903408507.2,0.000223013,130186,23509715.5
7/31/2016,9416,2.12,1081.75,624.6810303,110818000,9861866433,11.87590027,25441400,980174931.5,0.000230459,89186.79688,24291483.7
7/30/2016,9414,2.13,1082.6,655.0469971,38456100,10340045284,12.46100044,9047810,1028064459,0.000238604,58986.60156,25146474.76
7/29/2016,9413,2.13,1067.75,656.9920044,60703500,10369809306,12.79459953,14082300,1055182413,0.000237517,98146.89844,25028619.34
7/28/2016,9412,2.12,1079.2,655.0349731,86428400,10337749269,12.84360027,24603900,1058813509,0.000238,84121.70313,25076243.56
7/27/2016,9411,2.1,1084.75,654.3519897,147460992,10325917979,12.97280025,58278800,1069044527,0.000236956,153832,24962986.78
7/26/2016,9408,2.11,1081.5,651.7839966,225135008,10284392843,11.98950005,94428800,987619811.8,0.000239749,206520,25253906.43
7/25/2016,9408,2.13,1087.4,654.0969849,78176496,10319876749,13.83609962,36673800,1139304848,0.00024544,108561,25849968.96
7/24/2016,9408,2.15,1085.9,661.2849731,118184000,10432244355,12.74950027,77750800,1049423539,0.000248994,273570,26220814
7/23/2016,9407,2.17,1087.1,655.5560303,69532200,10340881944,14.29969978,32489700,1176571490,0.000250653,328851,26392088.96
7/22/2016,9407,2.17,1089.6,650.6190186,134169000,10261989674,14.66189957,74779504,1205898353,0.000237191,216280,24971330.15
7/21/2016,9407,2.15,1088.9,665.0120239,60491800,10487976073,12.65069962,24636900,1040082090,0.000237462,252756,24996553.25
7/20/2016,9405,2.15,1106.3,665.6849976,94636400,10497527596,12.45059967,60226100,1023222624,0.000243511,174826,25629902.98
7/19/2016,9405,2.12,1114.7,672.8640137,61203300,10609525767,11.61909962,21730000,954516828.4,0.00024512,257203,25795840.52
7/18/2016,9404,2.13,1123.1,673.1060181,69465000,10612299585,11.03439999,15931900,906133047.4,0.000252348,232515,26552995.6
7/17/2016,9403,2.14,1134,679.4589844,74407904,10711263460,11.15869999,17921600,915977475.4,0.000263062,125107,27676727.85
7/16/2016,9401,2.14,1142.35,660.7670288,50330200,10415413843,11.65279961,10445700,956165957.9,0.00026209,82476.39844,27570842.91
7/15/2016,9399,2.15,1148.6,663.2550049,81673104,10453381650,11.95160007,26838900,980299532.5,0.000264057,120831,27774110.84
7/14/2016,9399,2.14,1179.6,658.0780029,98511400,10370714378,11.51319981,23621900,943973546.6,0.000262081,161058,27562656.27
7/13/2016,9397,2.17,1165.7,654.4680176,131449000,10312716681,10.50049973,6715660,860607720.2,0.000262525,228096,27605693.93
7/12/2016,9394,2.17,1166.4,664.5510254,138172992,10470577835,10.51609993,11127700,861548336.7,0.000265492,382756,27914067.73
7/11/2016,9391,2.17,1161.25,647.6589966,107910000,10203318330,10.45899963,13098000,856538033.8,0.000266849,223700,28053065.15
7/10/2016,9391,2.18,1167,649.3599854,102532000,10229001841,10.94760036,5479240,896201853.3,0.000272126,116616,28604049.87
7/9/2016,9391,2.18,1167.1,650.960022,180536000,10252979330,10.96549988,17254800,897316511.5,0.000270315,146328,28409945.34
7/8/2016,9389,2.21,1177.75,666.5230103,141970000,10496037616,11.39459991,20039800,932056895.9,0.000277445,247412,29155454.61
7/7/2016,9386,2.23,1175.4,640.5620117,258091008,10084880016,10.1093998,15407200,826607192.6,0.000274594,238794,28852070.85
7/6/2016,9385,2.24,1180.85,677.3309937,134960992,10661460872,10.52890015,18137300,860571470.4,0.000283728,1777410,29807880.07
7/5/2016,9384,2.25,1184.25,670.6270142,130476000,10553590036,10.61139965,45526900,866971679.6,0.000287367,182004,30186186.9
7/4/2016,9384,2.25,1173.9,683.6619873,92008400,10756225162,11.47099972,12943500,936840409.5,0.000289348,181751,30390261.59
7/3/2016,9384,2.24,1165.2,658.6640015,129512000,10360455388,11.72019958,10588700,956815986.2,0.000282217,472627,29637410.45
7/2/2016,9383,2.25,1164.9,703.7020264,112354000,11066171356,12.12839985,8987070,989751702.2,0.000306268,159445,32158910.54
7/1/2016,9383,2.24,1151.55,676.2960205,134431008,10632674990,12.19950008,17236500,995164390.4,0.000302051,270360,31711907.76
6/30/2016,9380,2.25,1140,673.3369751,138980000,10583527799,12.46150017,15801300,1016130567,0.000304281,359916,31941861.98
6/29/2016,9377,2.27,1144.6,639.8900146,142456000,10055423427,12.61120033,26982800,1027934140,0.000295862,351281,31053958.64
6/28/2016,9377,2.29,1147.5,647.0009766,138384992,10164806261,12.17560005,43436600,992040074.7,0.000301306,691171,31621229.63
6/27/2016,9377,2.28,1139.75,655.2750244,122134000,10292371661,13.88389969,10994700,1130782777,0.000288071,171751,30227874.71
6/26/2016,9376,2.27,1140.75,629.3670044,109225000,9883123077,13.8501997,14747600,1127593040,0.000284892,234233,29890362.35
6/25/2016,9376,2.28,1119,665.1229858,126656000,10442165051,14.28299999,15383100,1162367709,0.000283651,338125,29756219.84
6/24/2016,9374,2.28,1114,665.2990112,224316992,10442233719,14.33209991,33332900,1165908840,0.000281366,459727,29512589.37
6/23/2016,9373,2.27,1132.1,623.9769897,253462000,9791649877,13.67619991,30806400,1112111665,0.000279926,501034,29357682.64
6/22/2016,9372,2.23,1131.05,596.1160278,266392992,9352374507,13.0951004,96994096,1064441461,0.000265731,441160,27865292.57
6/21/2016,9371,2.23,1146.65,666.6519775,309944000,10456853278,13.30669975,69245600,1081206507,0.000307247,662975,32214517.91
6/20/2016,9370,2.24,1154.5,737.2260132,174511008,11561085979,11.83950043,58143600,961613933.9,0.000323233,516209,33886192.23
6/19/2016,9370,2.24,1131.35,763.7810059,136184992,11974386667,12.23419952,69783600,993283674.2,0.000338073,442660,35437219.68
6/18/2016,9368,2.23,1122.9,756.2269897,252718000,11852610450,11.33069992,133937000,919553124.6,0.000324366,303988,33996989.74
6/17/2016,9366,2.23,1133.25,748.9089966,363320992,11734973407,15.37679958,199408000,1247381862,0.000321167,688175,33657261.89
6/16/2016,9366,2.25,1141.5,766.3079834,271633984,12004751236,20.58860016,38531000,1669490450,0.000334664,398411,35067089.95
6/15/2016,9362,2.27,1117.5,694.4689941,99223800,10876756116,18.35429955,19393400,1487730475,0.000312602,363588,32751041.66
6/14/2016,9361,2.28,1117.6,685.559021,186694000,10734585656,18.89319992,64412200,1530808958,0.000319725,1283070,33492851.29
6/13/2016,9361,2.28,1105.95,704.3759766,243295008,11026918233,17.60269928,38023400,1425681023,0.000297835,827824,31195670.19
6/12/2016,9359,2.29,1104.8,672.7839966,277084992,10529624647,15.74370003,38210300,1274609697,0.000270211,595447,28298546.16
6/11/2016,9358,2.27,1100.25,606.7269897,82357000,9493578714,14.19159985,12176500,1148494818,0.000252743,199328,26465644.76
6/10/2016,9358,2.27,1109.5,577.4699707,66991900,9033522014,13.90859985,11312900,1125141726,0.000260458,337925,27269930.77
6/9/2016,9355,2.27,1109.85,574.6300049,71301000,8987040811,14.39859962,8256830,1164331165,0.000265293,520075,27772489.36
6/8/2016,9354,2.28,1121.15,581.6450195,80265800,9094354021,14.41769981,16941800,1165411416,0.000245646,180955,25712345.02
6/7/2016,9354,2.26,1119.5,576.5969849,107770000,9013335474,14.51200008,21421600,1172565099,0.000239545,185525,25070404.67
6/6/2016,9354,2.26,1118.25,585.5369873,72138896,9151021089,13.93410015,8720400,1125426017,0.000235529,112362,24646841.86
6/5/2016,9352,2.26,1128,574.9769897,68874096,8983555643,13.97500038,11088400,1128276672,0.000236611,67034.20313,24756834.36
6/4/2016,9352,2.27,1137.75,572.7269897,94925296,8945981422,13.74040031,15792400,1108902326,0.00023655,107638,24747173.14
6/3/2016,9348,2.27,1142.3,569.1939697,122020000,8889102698,13.84669971,22981500,1117035879,0.000237946,116288,24889935.6
6/2/2016,9347,2.28,1135,537.9719849,60378200,8399598923,13.73799992,10477200,1107823663,0.000230459,82274.89844,24103582.87
6/1/2016,9346,2.28,1135,536.9199829,86061800,8381321200,14.00150013,22471300,1128621280,0.000233578,113517,24426563.14
5/31/2016,9346,2.28,1119,531.3859863,138450000,8293035755,14.07730007,42433400,1134278934,0.00023128,181107,24183048.42
5/30/2016,9346,2.28,1120.75,533.8640137,87958704,8330000111,12.72529984,14733800,1024940354,0.000238417,147592,24926005.59
5/29/2016,9344,2.25,1137.5,526.2329712,148736992,8209050618,12.35039997,28598400,994349367,0.000237908,340639,24869503.8
5/28/2016,9344,2.23,1166.5,530.039978,181199008,8266477338,11.89290047,47274800,957134590.2,0.000236796,364972,24750004.29
5/27/2016,9344,2.23,1156.5,473.4639893,164780992,7382558440,11.29580021,57496400,908715671,0.000229745,336255,24009849.29
5/26/2016,9343,2.2,1147.7,453.3840027,65203800,7067871184,12.43039989,20764000,999589701.6,0.000228128,86853,23838700.15
5/25/2016,9343,2.19,1126.15,449.598999,65231000,7007360094,12.52600002,27444700,1006875564,0.000224294,92668.39844,23434949.93
5/24/2016,9343,2.19,1111.45,445.9809875,65783100,6949432035,12.7322998,41560600,1023046506,0.000224255,65382.69922,23427874.57
5/23/2016,9343,2.22,1118.8,444.1549988,50582500,6919346395,13.46150017,23842800,1081207347,0.000225129,56105.10156,23516070.06
5/22/2016,9343,2.21,1118.25,439.322998,39657600,6842082300,14.28610039,17938900,1146979484,0.000224338,67026.60156,23430312.03
5/21/2016,9343,2.21,1116.75,443.1879883,42762300,6900237725,14.01500034,24648400,1124761560,0.000226426,46799,23645263.37
5/20/2016,9342,2.2,1119,442.6759949,81987904,6890716750,13.63560009,50544100,1093879433,0.000227861,150154,23791932.34
5/19/2016,9342,2.18,1108.25,438.7149963,96027400,6827425412,14.76970005,53757500,1184385765,0.000225137,163249,23504368.65
5/18/2016,9341,2.17,1097,454.618988,86850096,7073564772,13.55860043,65389900,1086834954,0.000227971,83520.29688,23797083.85
5/17/2016,9341,2.19,1093.5,453.7829895,64100300,7058821457,12.19880009,37198700,977439936,0.000226087,109327,23597336.8
5/16/2016,9341,2.22,1089.75,454.1629944,59171500,7063120268,11.17129993,29079900,894750992,0.000229013,118082,23899556.74
5/15/2016,9339,2.22,1085.1,457.5679932,28514000,7114461730,9.962349892,9218400,797607882.6,0.000230913,98803.20313,24094648.53
5/14/2016,9337,2.23,1090.65,455.67099,37209000,7083394303,10.23970032,18808000,819487228,0.000231428,142382,24145165.37
5/13/2016,9336,2.22,1091.9,455.6700134,60845000,7081726955,10.50660038,31276900,840514936,0.000235892,336712,24607677.31
5/12/2016,9336,2.21,1098.4,454.7659912,59849300,7065960832,10.05780029,24137700,804287196,0.000235389,222479,24551941.82
5/11/2016,9336,2.21,1087.5,452.7279968,50605200,7032699388,9.996279716,15267500,799045672.8,0.000224077,71368.89844,23368956.84
5/10/2016,9335,2.22,1090.25,450.894989,58956100,7002714977,9.361519814,9321790,748013845.9,0.000219869,76419,22927064.28
5/9/2016,9335,2.21,1096.2,460.4830017,55493100,7149827444,9.297730446,13085300,742621898.7,0.000223569,75340.20313,23309797.94
5/8/2016,9335,2.18,1100,458.5480042,40315000,7117822794,9.482930183,15031000,757112769.3,0.000222309,46960.80078,23175374.63
5/7/2016,9334,2.17,1080.8,458.5360107,38364500,7115722136,9.370510101,10806500,747838842.4,0.000222771,83754.10156,23220460.85
5/6/2016,9333,2.17,1097.4,459.6029968,72796800,7130556704,9.346639633,21510600,745638475.9,0.00022459,92250.10156,23406962.41
5/5/2016,9333,2.18,1088.6,447.9760132,50440800,6948331748,9.826100349,18296200,783576042.3,0.000221104,149567,23040593
5/4/2016,9333,2.19,1105.6,446.7219849,50407300,6927161701,9.413769722,17622400,750396087.2,0.00022517,71238.70313,23461215.66
5/3/2016,9333,2.17,1104.6,450.3039856,59366400,6980826502,9.31126976,21463900,741932869.2,0.00022759,95400.70313,23708582.14
5/2/2016,9332,2.16,1132.8,444.6690063,92127000,6891791430,10.16320038,41019200,809492236.1,0.000228984,93858.89844,23850661.22
5/1/2016,9332,2.18,1144.4,451.875,40660100,7001712750,8.846500397,16713800,704335724.7,0.000226102,57744.19922,23547369.52
4/30/2016,9331,2.18,1147.4,448.3179932,69322600,6944860514,8.813980103,36573300,701473016.6,0.000225532,78879.70313,23484893.01
4/29/2016,9331,2.19,1157.4,455.0969849,49258500,7048201013,7.457290173,8762080,593261113.9,0.000226266,95090.29688,23560398.47
4/28/2016,9330,2.2,1154,449.0109863,74064704,6952183242,7.172530174,11576000,570380061.1,0.000227532,131177,23689092.9
4/27/2016,9330,2.16,1159.3,444.6870117,93564896,6883732526,7.759970188,19254500,616849025.6,0.000223704,164060,23287442.75
4/26/2016,9330,2.18,1164.25,466.0889893,78971904,7213507974,7.39703989,17667300,587763649.6,0.000230016,154354,23941322.92
4/25/2016,9328,2.19,1158.5,461.4259949,87091800,7139621427,7.554339886,18239900,600026226.3,0.000227371,200268,23662860.94
4/24/2016,9326,2.2,1156.25,458.5549927,68198400,7093731211,8.001350403,10786400,635274078.4,0.000226673,144668,23587050.03
4/23/2016,9324,2.18,1166,450.2820129,50485400,6964275296,8.294790268,14565200,658310821.8,0.000223588,100389,23262923.44
4/22/2016,9324,2.18,1167.95,445.7369995,58804400,6892364370,7.821259975,13309300,620481616,0.000223685,54837.69922,23269909.18
4/21/2016,9323,2.18,1165.25,449.4249878,68204704,6947795903,8.102169991,13355400,642511136.7,0.000226439,108092,23553289.6
4/20/2016,9322,2.2,1168,441.3890076,72890096,6821898724,8.465789795,15634700,671081004.2,0.000226153,108274,23520402.15
4/19/2016,9319,2.21,1171,435.5090027,52810500,6729223763,8.71487999,12899100,690548723.5,0.00022162,106188,23045881.74
4/18/2016,9317,2.21,1176,428.5910034,55670900,6620723761,9.036000252,21084100,715710192.6,0.000224585,136890,23351108.01
4/17/2016,9316,2.21,1170.5,427.3989868,52125900,6600878376,9.309100151,24619600,737045140.4,0.000226472,81586.39844,23544140.16
4/16/2016,9315,2.2,1172.65,430.571991,39392800,6648182380,8.609499931,9888460,681383665.9,0.000230168,76420,23925185.78
4/15/2016,9314,2.2,1173.75,429.7130127,54801500,6633436610,8.242779732,12179000,652099781.1,0.000232586,131113,24173324.19
4/14/2016,9314,2.21,1178,424.2820129,45281000,6548113819,8.38724041,13590700,663262433.6,0.00023015,184092,23916934.05
4/13/2016,9314,2.17,1185.5,423.7340088,69060400,6537929600,8.044420242,31403300,635899506.8,0.000234482,292317,24363891.17
4/12/2016,9310,2.14,1203.4,425.1900024,70728800,6558651418,7.442309856,23190100,588069233.9,0.000229271,345682,23819290.61
4/11/2016,9306,2.13,1201.85,422.4830017,50747500,6515321585,8.643790245,15138100,682735835.1,0.000214301,173354,22261051.67
4/10/2016,9304,2.13,1178,421.5639954,73478600,6499536744,8.936340332,42613400,705565729.9,0.000204199,254353,21208836.53
4/9/2016,9304,2.14,1177.75,419.4110107,49792700,6464539022,9.150620461,16194800,722193576.1,0.000207701,95135.39844,21569659.4
4/8/2016,9304,2.14,1181.4,420.348999,63454700,6477294354,9.719590187,14660600,766797893.1,0.000210978,149434,21907035.89
4/7/2016,9302,2.11,1182.8,422.7449951,57858600,6512693215,10.06970024,13464500,794097554,0.000211692,125769,21978222.74
4/6/2016,9302,2.12,1178.5,423.4129944,59091000,6521491709,10.68540001,16997100,842318789.2,0.000216474,127899,22471696.69
4/5/2016,9301,2.13,1188.5,424.0299988,60718000,6529351750,10.43809986,20557300,822498173.2,0.000213744,164210,22185355.24
4/4/2016,9301,2.14,1177.4,421.4440002,50634300,6487898586,11.1573,9599070,878817014.8,0.000219614,100592,22791590.98
4/3/2016,9301,2.14,1172.8,420.9039917,38053700,6477828309,11.61830044,5580550,914757198.6,0.000221196,143700,22952773.65
4/2/2016,9301,2.14,1164.6,420.8729858,45681200,6475857111,11.59889984,8682620,912861403.6,0.00022588,126287,23435669.93
4/1/2016,9299,2.13,1176,417.9599915,51235700,6429593619,11.66359997,11373100,917590806.5,0.000224188,151122,23257020.03
3/31/2016,9298,2.13,1190,416.7290039,60215200,6409062819,11.4034996,14966700,896764774.2,0.000232917,256164,24159337.6
3/30/2016,9298,2.13,1192.8,414.8160095,66034100,6378356002,11.95289993,19351200,939593767.1,0.000233931,587060,24261323.12
3/29/2016,9297,2.14,1199.9,416.5159912,75411504,6402954687,11.65639973,17684200,915917612.4,0.000254353,1369190,26375785.28
3/28/2016,9296,2.14,1191.4,424.2309875,68522800,6519889575,11.66559982,23188300,916272915.5,0.000215322,142163,22325378.95
3/27/2016,9296,2.15,1185,426.7650146,71229400,6557030843,10.41919994,16744800,818048966.6,0.000215881,152500,22380383.25
